pokemon_id,move_id,pokemon_name,move_name
274,282,메가핫삼,세차게휘두르기
274,298,메가핫삼,벌레먹기
274,321,메가핫삼,비바라기
274,341,메가핫삼,순풍
274,352,메가핫삼,그림자분신
274,357,메가핫삼,기충전
274,360,메가핫삼,안개제거
274,368,메가핫삼,고속이동
274,373,메가핫삼,버티기
274,374,메가핫삼,겁나는얼굴
274,396,메가핫삼,모래바람
274,412,메가핫삼,칼춤
274,413,메가핫삼,도우미
274,414,메가핫삼,철벽
274,442,메가핫삼,쾌청
274,445,메가핫삼,잠꼬대
274,448,메가핫삼,잠자기
274,451,메가핫삼,저주
274,452,메가핫삼,배턴터치
274,453,메가핫삼,날개쉬기
274,460,메가핫삼,빛의장막
274,463,메가핫삼,패스트가드
274,481,메가핫삼,방어
274,483,메가핫삼,대타출동
274,558,메가핫삼,철제광선
274,577,메가핫삼,엄습하는일격
274,585,메가핫삼,더블윙
274,654,메가핫삼,달려들기
274,655,메가핫삼,개척하기
274,738,메가핫삼,하드프레스
276,6,헤라크로스,코골기
276,22,헤라크로스,기합구슬
276,39,헤라크로스,진공파
276,69,헤라크로스,파괴광선
276,101,헤라크로스,벌레의야단법석
276,102,헤라크로스,벌레의저항
276,113,헤라크로스,돌림노래
276,116,헤라크로스,10만마력
276,126,헤라크로스,구멍파기
276,127,헤라크로스,난동부리기
276,134,헤라크로스,스톤샤워
276,135,헤라크로스,인파이트
276,136,헤라크로스,떨어뜨리기
276,141,헤라크로스,카운터
276,149,헤라크로스,죽기살기
276,150,헤라크로스,객기
276,151,헤라크로스,깨트리기
276,152,헤라크로스,암석봉인
276,154,헤라크로스,힘껏펀치
276,156,헤라크로스,기가임팩트
276,157,헤라크로스,기사회생
276,165,헤라크로스,안다리걸기
276,179,헤라크로스,지옥찌르기
276,181,헤라크로스,지진
276,183,헤라크로스,바둥바둥
276,186,헤라크로스,땅고르기
276,191,헤라크로스,섀도클로
276,198,헤라크로스,이판사판태클
276,199,헤라크로스,스톤에지
276,202,헤라크로스,스마트혼
276,213,헤라크로스,씨기관총
276,216,헤라크로스,승부굳히기
276,217,헤라크로스,지구던지기
276,220,헤라크로스,깜짝베기
276,226,헤라크로스,제비반환
276,237,헤라크로스,덤벼들기
276,240,헤라크로스,배대뒤치기
276,249,헤라크로스,도둑질
276,251,헤라크로스,내던지기
276,256,헤라크로스,누르기
276,262,헤라크로스,탁쳐서떨구기
276,273,헤라크로스,페인트
276,282,헤라크로스,세차게휘두르기
276,294,헤라크로스,바늘미사일
276,298,헤라크로스,벌레먹기
276,301,헤라크로스,메가혼
276,313,헤라크로스,록블라스트
276,321,헤라크로스,비바라기
276,373,헤라크로스,버티기
276,412,헤라크로스,칼춤
276,413,헤라크로스,도우미
276,414,헤라크로스,철벽
276,442,헤라크로스,쾌청
276,445,헤라크로스,잠꼬대
276,448,헤라크로스,잠자기
276,451,헤라크로스,저주
276,462,헤라크로스,벌크업
276,477,헤라크로스,압정뿌리기
276,481,헤라크로스,방어
276,483,헤라크로스,대타출동
276,484,헤라크로스,판별
276,577,헤라크로스,엄습하는일격
276,582,헤라크로스,코칭
276,654,헤라크로스,달려들기
276,655,헤라크로스,개척하기
276,744,헤라크로스,기선제압
277,6,메가헤라크로스,코골기
277,22,메가헤라크로스,기합구슬
277,39,메가헤라크로스,진공파
277,69,메가헤라크로스,파괴광선
277,101,메가헤라크로스,벌레의야단법석
277,102,메가헤라크로스,벌레의저항
277,113,메가헤라크로스,돌림노래
277,116,메가헤라크로스,10만마력
277,126,메가헤라크로스,구멍파기
277,127,메가헤라크로스,난동부리기
277,134,메가헤라크로스,스톤샤워
277,135,메가헤라크로스,인파이트
277,136,메가헤라크로스,떨어뜨리기
277,141,메가헤라크로스,카운터
277,149,메가헤라크로스,죽기살기
277,150,메가헤라크로스,객기
277,151,메가헤라크로스,깨트리기
277,152,메가헤라크로스,암석봉인
277,154,메가헤라크로스,힘껏펀치
277,156,메가헤라크로스,기가임팩트
277,157,메가헤라크로스,기사회생
277,165,메가헤라크로스,안다리걸기
277,179,메가헤라크로스,지옥찌르기
277,181,메가헤라크로스,지진
277,183,메가헤라크로스,바둥바둥
277,186,메가헤라크로스,땅고르기
277,191,메가헤라크로스,섀도클로
277,198,메가헤라크로스,이판사판태클
277,199,메가헤라크로스,스톤에지
277,202,메가헤라크로스,스마트혼
277,213,메가헤라크로스,씨기관총
277,216,메가헤라크로스,승부굳히기
277,217,메가헤라크로스,지구던지기
277,220,메가헤라크로스,깜짝베기
277,226,메가헤라크로스,제비반환
277,237,메가헤라크로스,덤벼들기
277,240,메가헤라크로스,배대뒤치기
277,249,메가헤라크로스,도둑질
277,251,메가헤라크로스,내던지기
277,256,메가헤라크로스,누르기
277,262,메가헤라크로스,탁쳐서떨구기
277,273,메가헤라크로스,페인트
277,282,메가헤라크로스,세차게휘두르기
277,294,메가헤라크로스,바늘미사일
277,298,메가헤라크로스,벌레먹기
277,301,메가헤라크로스,메가혼
277,313,메가헤라크로스,록블라스트
277,321,메가헤라크로스,비바라기
277,373,메가헤라크로스,버티기
277,412,메가헤라크로스,칼춤
277,413,메가헤라크로스,도우미
277,414,메가헤라크로스,철벽
277,442,메가헤라크로스,쾌청
277,445,메가헤라크로스,잠꼬대
277,448,메가헤라크로스,잠자기
277,451,메가헤라크로스,저주
277,462,메가헤라크로스,벌크업
277,477,메가헤라크로스,압정뿌리기
277,481,메가헤라크로스,방어
277,483,메가헤라크로스,대타출동
277,484,메가헤라크로스,판별
277,577,메가헤라크로스,엄습하는일격
277,582,메가헤라크로스,코칭
277,654,메가헤라크로스,달려들기
277,655,메가헤라크로스,개척하기
277,744,메가헤라크로스,기선제압
292,2,무장조,악의파동
292,6,무장조,코골기
292,9,무장조,에어커터
292,10,무장조,에어슬래시
292,30,무장조,얼어붙은바람
292,69,무장조,파괴광선
292,87,무장조,폭풍
292,109,무장조,러스터캐논
292,113,무장조,돌림노래
292,120,무장조,아이언헤드
292,134,무장조,스톤샤워
292,150,무장조,객기
292,152,무장조,암석봉인
292,156,무장조,기가임팩트
292,157,무장조,기사회생
292,171,무장조,불새
292,180,무장조,시저크로스
292,185,무장조,보복
292,200,무장조,모래지옥
292,205,무장조,공중날기
292,216,무장조,승부굳히기
292,220,무장조,깜짝베기
292,226,무장조,제비반환
292,245,무장조,회전부리
292,246,무장조,드릴라이너
292,249,무장조,도둑질
292,258,무장조,강철날개
292,273,무장조,페인트
292,280,무장조,브레이브버드
292,341,무장조,순풍
292,362,무장조,금속음
292,368,무장조,고속이동
292,373,무장조,버티기
292,395,무장조,스텔스록
292,396,무장조,모래바람
292,407,무장조,도발
292,412,무장조,칼춤
292,414,무장조,철벽
292,442,무장조,쾌청
292,445,무장조,잠꼬대
292,448,무장조,잠자기
292,451,무장조,저주
292,453,무장조,날개쉬기
292,466,무장조,날려버리기
292,474,무장조,울부짖기
292,477,무장조,압정뿌리기
292,481,무장조,방어
292,483,무장조,대타출동
292,535,무장조,바디프레스
292,558,무장조,철제광선
292,585,무장조,더블윙
293,2,메가무장조,악의파동
293,6,메가무장조,코골기
293,9,메가무장조,에어커터
293,10,메가무장조,에어슬래시
293,30,메가무장조,얼어붙은바람
293,69,메가무장조,파괴광선
293,87,메가무장조,폭풍
293,109,메가무장조,러스터캐논
293,113,메가무장조,돌림노래
293,120,메가무장조,아이언헤드
293,134,메가무장조,스톤샤워
293,150,메가무장조,객기
293,152,메가무장조,암석봉인
293,156,메가무장조,기가임팩트
293,157,메가무장조,기사회생
293,171,메가무장조,불새
293,180,메가무장조,시저크로스
293,185,메가무장조,보복
293,200,메가무장조,모래지옥
293,205,메가무장조,공중날기
293,216,메가무장조,승부굳히기
293,220,메가무장조,깜짝베기
293,226,메가무장조,제비반환
293,245,메가무장조,회전부리
293,246,메가무장조,드릴라이너
293,249,메가무장조,도둑질
293,258,메가무장조,강철날개
293,273,메가무장조,페인트
293,280,메가무장조,브레이브버드
293,341,메가무장조,순풍
293,362,메가무장조,금속음
293,368,메가무장조,고속이동
293,373,메가무장조,버티기
293,395,메가무장조,스텔스록
293,396,메가무장조,모래바람
293,407,메가무장조,도발
293,412,메가무장조,칼춤
293,414,메가무장조,철벽
293,442,메가무장조,쾌청
293,445,메가무장조,잠꼬대
293,448,메가무장조,잠자기
293,451,메가무장조,저주
293,453,메가무장조,날개쉬기
293,466,메가무장조,날려버리기
293,474,메가무장조,울부짖기
293,477,메가무장조,압정뿌리기
293,481,메가무장조,방어
293,483,메가무장조,대타출동
293,535,메가무장조,바디프레스
293,558,메가무장조,철제광선
293,585,메가무장조,더블윙
295,2,헬가,악의파동
295,6,헬가,코골기
295,15,헬가,오버히트
295,18,헬가,화염방사
295,35,헬가,소란피기
295,38,헬가,섀도볼
295,46,헬가,솔라빔
295,48,헬가,불대문자
295,60,헬가,진흙뿌리기
295,64,헬가,열풍
295,66,헬가,바크아웃
295,68,헬가,하이퍼보이스
295,69,헬가,파괴광선
295,84,헬가,오물폭탄
295,88,헬가,회오리불꽃
295,93,헬가,머드샷
295,113,헬가,돌림노래
295,115,헬가,연옥
295,119,헬가,아이언테일
295,129,헬가,속임수
295,131,헬가,분노의앞니
295,141,헬가,카운터
295,145,헬가,깨물어부수기
295,146,헬가,물기
295,147,헬가,번개엄니
295,149,헬가,죽기살기
295,150,헬가,객기
295,156,헬가,기가임팩트
295,157,헬가,기사회생
295,176,헬가,사이코팽
295,179,헬가,지옥찌르기
295,185,헬가,보복
295,198,헬가,이판사판태클
295,249,헬가,도둑질
295,253,헬가,니트로차지
295,256,헬가,누르기
295,272,헬가,기습
295,273,헬가,페인트
295,274,헬가,집단구타
295,277,헬가,플레어드라이브
295,288,헬가,불꽃엄니
295,321,헬가,비바라기
295,329,헬가,아픔나누기
295,330,헬가,트집
295,332,헬가,뽐내기
295,338,헬가,원한
295,347,헬가,도깨비불
295,373,헬가,버티기
295,374,헬가,겁나는얼굴
295,407,헬가,도발
295,413,헬가,도우미
295,421,헬가,멀리짖기
295,424,헬가,맹독
295,442,헬가,쾌청
295,445,헬가,잠꼬대
295,448,헬가,잠자기
295,474,헬가,울부짖기
295,481,헬가,방어
295,483,헬가,대타출동
295,487,헬가,길동무
295,502,헬가,나쁜음모
295,578,헬가,질투의불꽃
295,579,헬가,분풀이
295,586,헬가,열사의대지
295,655,헬가,개척하기
295,713,헬가,앙갚음
295,741,헬가,열불내기
296,2,메가헬가,악의파동
296,6,메가헬가,코골기
296,15,메가헬가,오버히트
296,18,메가헬가,화염방사
296,35,메가헬가,소란피기
296,38,메가헬가,섀도볼
296,46,메가헬가,솔라빔
296,48,메가헬가,불대문자
296,60,메가헬가,진흙뿌리기
296,64,메가헬가,열풍
296,66,메가헬가,바크아웃
296,68,메가헬가,하이퍼보이스
296,69,메가헬가,파괴광선
296,84,메가헬가,오물폭탄
296,88,메가헬가,회오리불꽃
296,93,메가헬가,머드샷
296,113,메가헬가,돌림노래
296,115,메가헬가,연옥
296,119,메가헬가,아이언테일
296,129,메가헬가,속임수
296,131,메가헬가,분노의앞니
296,141,메가헬가,카운터
296,145,메가헬가,깨물어부수기
296,146,메가헬가,물기
296,147,메가헬가,번개엄니
296,149,메가헬가,죽기살기
296,150,메가헬가,객기
296,156,메가헬가,기가임팩트
296,157,메가헬가,기사회생
296,176,메가헬가,사이코팽
296,179,메가헬가,지옥찌르기
296,185,메가헬가,보복
296,198,메가헬가,이판사판태클
296,249,메가헬가,도둑질
296,253,메가헬가,니트로차지
296,256,메가헬가,누르기
296,272,메가헬가,기습
296,273,메가헬가,페인트
296,274,메가헬가,집단구타
296,277,메가헬가,플레어드라이브
296,288,메가헬가,불꽃엄니
296,321,메가헬가,비바라기
296,329,메가헬가,아픔나누기
296,330,메가헬가,트집
296,332,메가헬가,뽐내기
296,338,메가헬가,원한
296,347,메가헬가,도깨비불
296,373,메가헬가,버티기
296,374,메가헬가,겁나는얼굴
296,407,메가헬가,도발
296,413,메가헬가,도우미
296,421,메가헬가,멀리짖기
296,424,메가헬가,맹독
296,442,메가헬가,쾌청
296,445,메가헬가,잠꼬대
296,448,메가헬가,잠자기
296,474,메가헬가,울부짖기
296,481,메가헬가,방어
296,483,메가헬가,대타출동
296,487,메가헬가,길동무
296,502,메가헬가,나쁜음모
296,578,메가헬가,질투의불꽃
296,579,메가헬가,분풀이
296,586,메가헬가,열사의대지
296,655,메가헬가,개척하기
296,713,메가헬가,앙갚음
296,741,메가헬가,열불내기
315,1,마기라스,10만볼트
315,2,마기라스,악의파동
315,6,마기라스,코골기
315,18,마기라스,화염방사
315,21,마기라스,번개
315,22,마기라스,기합구슬
315,28,마기라스,원시의힘
315,30,마기라스,얼어붙은바람
315,35,마기라스,소란피기
315,47,마기라스,대지의힘
315,48,마기라스,불대문자
315,49,마기라스,탁류
315,60,마기라스,진흙뿌리기
315,62,마기라스,파도타기
315,66,마기라스,바크아웃
315,67,마기라스,하이드로펌프
315,69,마기라스,파괴광선
315,76,마기라스,파워젬
315,78,마기라스,눈보라
315,93,마기라스,머드샷
315,112,마기라스,용의파동
315,113,마기라스,돌림노래
315,114,마기라스,냉동빔
315,116,마기라스,10만마력
315,119,마기라스,아이언테일
315,120,마기라스,아이언헤드
315,126,마기라스,구멍파기
315,127,마기라스,난동부리기
315,129,마기라스,속임수
315,134,마기라스,스톤샤워
315,136,마기라스,떨어뜨리기
315,145,마기라스,깨물어부수기
315,146,마기라스,물기
315,147,마기라스,번개엄니
315,148,마기라스,번개펀치
315,150,마기라스,객기
315,151,마기라스,깨트리기
315,152,마기라스,암석봉인
315,154,마기라스,힘껏펀치
315,156,마기라스,기가임팩트
315,164,마기라스,역린
315,165,마기라스,안다리걸기
315,169,마기라스,얼음엄니
315,181,마기라스,지진
315,184,마기라스,분함의발구르기
315,185,마기라스,보복
315,186,마기라스,땅고르기
315,191,마기라스,섀도클로
315,198,마기라스,이판사판태클
315,199,마기라스,스톤에지
315,200,마기라스,모래지옥
315,216,마기라스,승부굳히기
315,226,마기라스,제비반환
315,241,마기라스,드래곤클로
315,243,마기라스,드래곤테일
315,251,마기라스,내던지기
315,256,마기라스,누르기
315,257,마기라스,엄청난힘
315,262,마기라스,탁쳐서떨구기
315,282,마기라스,세차게휘두르기
315,283,마기라스,헤비봄버
315,288,마기라스,불꽃엄니
315,289,마기라스,불꽃펀치
315,299,마기라스,메가톤킥
315,306,마기라스,눈사태
315,309,마기라스,냉동펀치
315,313,마기라스,록블라스트
315,321,마기라스,비바라기
315,332,마기라스,뽐내기
315,335,마기라스,싫은소리
315,338,마기라스,원한
315,357,마기라스,기충전
315,373,마기라스,버티기
315,374,마기라스,겁나는얼굴
315,395,마기라스,스텔스록
315,396,마기라스,모래바람
315,407,마기라스,도발
315,413,마기라스,도우미
315,414,마기라스,철벽
315,417,마기라스,전기자석파
315,442,마기라스,쾌청
315,445,마기라스,잠꼬대
315,448,마기라스,잠자기
315,451,마기라스,저주
315,474,마기라스,울부짖기
315,481,마기라스,방어
315,483,마기라스,대타출동
315,497,마기라스,용의춤
315,528,마기라스,와이드브레이커
315,535,마기라스,바디프레스
315,579,마기라스,분풀이
315,738,마기라스,하드프레스
316,1,메가마기라스,10만볼트
316,2,메가마기라스,악의파동
316,6,메가마기라스,코골기
316,18,메가마기라스,화염방사
316,21,메가마기라스,번개
316,22,메가마기라스,기합구슬
316,28,메가마기라스,원시의힘
316,30,메가마기라스,얼어붙은바람
316,35,메가마기라스,소란피기
316,47,메가마기라스,대지의힘
316,48,메가마기라스,불대문자
316,49,메가마기라스,탁류
316,60,메가마기라스,진흙뿌리기
316,62,메가마기라스,파도타기
316,66,메가마기라스,바크아웃
316,67,메가마기라스,하이드로펌프
316,69,메가마기라스,파괴광선
316,76,메가마기라스,파워젬
316,78,메가마기라스,눈보라
316,93,메가마기라스,머드샷
316,112,메가마기라스,용의파동
316,113,메가마기라스,돌림노래
316,114,메가마기라스,냉동빔
316,116,메가마기라스,10만마력
316,119,메가마기라스,아이언테일
316,120,메가마기라스,아이언헤드
316,126,메가마기라스,구멍파기
316,127,메가마기라스,난동부리기
316,129,메가마기라스,속임수
316,134,메가마기라스,스톤샤워
316,136,메가마기라스,떨어뜨리기
316,145,메가마기라스,깨물어부수기
316,146,메가마기라스,물기
316,147,메가마기라스,번개엄니
316,148,메가마기라스,번개펀치
316,150,메가마기라스,객기
316,151,메가마기라스,깨트리기
316,152,메가마기라스,암석봉인
316,154,메가마기라스,힘껏펀치
316,156,메가마기라스,기가임팩트
316,164,메가마기라스,역린
316,165,메가마기라스,안다리걸기
316,169,메가마기라스,얼음엄니
316,181,메가마기라스,지진
316,184,메가마기라스,분함의발구르기
316,185,메가마기라스,보복
316,186,메가마기라스,땅고르기
316,191,메가마기라스,섀도클로
316,198,메가마기라스,이판사판태클
316,199,메가마기라스,스톤에지
316,200,메가마기라스,모래지옥
316,216,메가마기라스,승부굳히기
316,226,메가마기라스,제비반환
316,241,메가마기라스,드래곤클로
316,243,메가마기라스,드래곤테일
316,251,메가마기라스,내던지기
316,256,메가마기라스,누르기
316,257,메가마기라스,엄청난힘
316,262,메가마기라스,탁쳐서떨구기
316,282,메가마기라스,세차게휘두르기
316,283,메가마기라스,헤비봄버
316,288,메가마기라스,불꽃엄니
316,289,메가마기라스,불꽃펀치
316,299,메가마기라스,메가톤킥
316,306,메가마기라스,눈사태
316,309,메가마기라스,냉동펀치
316,313,메가마기라스,록블라스트
316,321,메가마기라스,비바라기
316,332,메가마기라스,뽐내기
316,335,메가마기라스,싫은소리
316,338,메가마기라스,원한
316,357,메가마기라스,기충전
316,373,메가마기라스,버티기
316,374,메가마기라스,겁나는얼굴
316,395,메가마기라스,스텔스록
316,396,메가마기라스,모래바람
316,407,메가마기라스,도발
316,413,메가마기라스,도우미
316,414,메가마기라스,철벽
316,417,메가마기라스,전기자석파
316,442,메가마기라스,쾌청
316,445,메가마기라스,잠꼬대
316,448,메가마기라스,잠자기
316,451,메가마기라스,저주
316,474,메가마기라스,울부짖기
316,481,메가마기라스,방어
316,483,메가마기라스,대타출동
316,497,메가마기라스,용의춤
316,528,메가마기라스,와이드브레이커
316,535,메가마기라스,바디프레스
316,579,메가마기라스,분풀이
316,738,메가마기라스,하드프레스
322,6,나무킹,코골기
322,12,나무킹,에너지볼
322,22,나무킹,기합구슬
322,23,나무킹,기가드레인
322,24,나무킹,풀묶기
322,39,나무킹,진공파
322,46,나무킹,솔라빔
322,47,나무킹,대지의힘
322,69,나무킹,파괴광선
322,110,나무킹,리프스톰
322,112,나무킹,용의파동
322,113,나무킹,돌림노래
322,119,나무킹,아이언테일
322,124,나무킹,애크러뱃
322,126,나무킹,구멍파기
322,134,나무킹,스톤샤워
322,145,나무킹,깨물어부수기
322,148,나무킹,번개펀치
322,149,나무킹,죽기살기
322,150,나무킹,객기
322,151,나무킹,깨트리기
322,152,나무킹,암석봉인
322,154,나무킹,힘껏펀치
322,156,나무킹,기가임팩트
322,163,나무킹,크로스포이즌
322,164,나무킹,역린
322,165,나무킹,안다리걸기
322,179,나무킹,지옥찌르기
322,180,나무킹,시저크로스
322,181,나무킹,지진
322,186,나무킹,땅고르기
322,198,나무킹,이판사판태클
322,204,나무킹,솔라블레이드
322,212,나무킹,씨폭탄
322,213,나무킹,씨기관총
322,216,나무킹,승부굳히기
322,220,나무킹,깜짝베기
322,226,나무킹,제비반환
322,230,나무킹,전광석화
322,241,나무킹,드래곤클로
322,242,나무킹,드래곤다이브
322,243,나무킹,드래곤테일
322,247,나무킹,드레인펀치
322,249,나무킹,도둑질
322,251,나무킹,내던지기
322,256,나무킹,누르기
322,282,나무킹,세차게휘두르기
322,299,나무킹,메가톤킥
322,307,나무킹,리프블레이드
322,311,나무킹,로킥
322,335,나무킹,싫은소리
322,352,나무킹,그림자분신
322,364,나무킹,그래스필드
322,367,나무킹,광합성
322,368,나무킹,고속이동
322,373,나무킹,버티기
322,412,나무킹,칼춤
322,413,나무킹,도우미
322,439,나무킹,고민씨
322,442,나무킹,쾌청
322,445,나무킹,잠꼬대
322,448,나무킹,잠자기
322,463,나무킹,패스트가드
322,474,나무킹,울부짖기
322,481,나무킹,방어
322,483,나무킹,대타출동
322,484,나무킹,판별
322,493,나무킹,씨뿌리기
322,497,나무킹,용의춤
322,528,나무킹,와이드브레이커
322,563,나무킹,하드플랜트
322,570,나무킹,스케일샷
322,574,나무킹,그래스슬라이더
322,655,나무킹,개척하기
322,684,나무킹,꼬리자르기
322,739,나무킹,드래곤옐
322,744,나무킹,기선제압
323,6,메가나무킹,코골기
323,12,메가나무킹,에너지볼
323,22,메가나무킹,기합구슬
323,23,메가나무킹,기가드레인
323,24,메가나무킹,풀묶기
323,39,메가나무킹,진공파
323,46,메가나무킹,솔라빔
323,47,메가나무킹,대지의힘
323,69,메가나무킹,파괴광선
323,110,메가나무킹,리프스톰
323,112,메가나무킹,용의파동
323,113,메가나무킹,돌림노래
323,119,메가나무킹,아이언테일
323,124,메가나무킹,애크러뱃
323,126,메가나무킹,구멍파기
323,134,메가나무킹,스톤샤워
323,145,메가나무킹,깨물어부수기
323,148,메가나무킹,번개펀치
323,149,메가나무킹,죽기살기
323,150,메가나무킹,객기
323,151,메가나무킹,깨트리기
323,152,메가나무킹,암석봉인
323,154,메가나무킹,힘껏펀치
323,156,메가나무킹,기가임팩트
323,163,메가나무킹,크로스포이즌
323,164,메가나무킹,역린
323,165,메가나무킹,안다리걸기
323,179,메가나무킹,지옥찌르기
323,180,메가나무킹,시저크로스
323,181,메가나무킹,지진
323,186,메가나무킹,땅고르기
323,198,메가나무킹,이판사판태클
323,204,메가나무킹,솔라블레이드
323,212,메가나무킹,씨폭탄
323,213,메가나무킹,씨기관총
323,216,메가나무킹,승부굳히기
323,220,메가나무킹,깜짝베기
323,226,메가나무킹,제비반환
323,230,메가나무킹,전광석화
323,241,메가나무킹,드래곤클로
323,242,메가나무킹,드래곤다이브
323,243,메가나무킹,드래곤테일
323,247,메가나무킹,드레인펀치
323,249,메가나무킹,도둑질
323,251,메가나무킹,내던지기
323,256,메가나무킹,누르기
323,282,메가나무킹,세차게휘두르기
323,299,메가나무킹,메가톤킥
323,307,메가나무킹,리프블레이드
323,311,메가나무킹,로킥
323,335,메가나무킹,싫은소리
323,352,메가나무킹,그림자분신
323,364,메가나무킹,그래스필드
323,367,메가나무킹,광합성
323,368,메가나무킹,고속이동
323,373,메가나무킹,버티기
323,412,메가나무킹,칼춤
323,413,메가나무킹,도우미
323,439,메가나무킹,고민씨
323,442,메가나무킹,쾌청
323,445,메가나무킹,잠꼬대
323,448,메가나무킹,잠자기
323,463,메가나무킹,패스트가드
323,474,메가나무킹,울부짖기
323,481,메가나무킹,방어
323,483,메가나무킹,대타출동
323,484,메가나무킹,판별
323,493,메가나무킹,씨뿌리기
323,497,메가나무킹,용의춤
323,528,메가나무킹,와이드브레이커
323,563,메가나무킹,하드플랜트
323,570,메가나무킹,스케일샷
323,574,메가나무킹,그래스슬라이더
323,655,메가나무킹,개척하기
323,684,메가나무킹,꼬리자르기
323,739,메가나무킹,드래곤옐
323,744,메가나무킹,기선제압
326,6,번치코,코골기
326,15,번치코,오버히트
326,18,번치코,화염방사
326,22,번치코,기합구슬
326,35,번치코,소란피기
326,39,번치코,진공파
326,46,번치코,솔라빔
326,48,번치코,불대문자
326,60,번치코,진흙뿌리기
326,64,번치코,열풍
326,69,번치코,파괴광선
326,72,번치코,파동탄
326,88,번치코,회오리불꽃
326,113,번치코,돌림노래
326,124,번치코,애크러뱃
326,126,번치코,구멍파기
326,134,번치코,스톤샤워
326,135,번치코,인파이트
326,141,번치코,카운터
326,148,번치코,번개펀치
326,150,번치코,객기
326,151,번치코,깨트리기
326,152,번치코,암석봉인
326,154,번치코,힘껏펀치
326,156,번치코,기가임팩트
326,157,번치코,기사회생
326,165,번치코,안다리걸기
326,181,번치코,지진
326,186,번치코,땅고르기
326,191,번치코,섀도클로
326,198,번치코,이판사판태클
326,199,번치코,스톤에지
326,216,번치코,승부굳히기
326,220,번치코,깜짝베기
326,226,번치코,제비반환
326,230,번치코,전광석화
326,231,번치코,독찌르기
326,235,번치코,비장의무기
326,238,번치코,뛰어오르기
326,239,번치코,무릎차기
326,249,번치코,도둑질
326,250,번치코,유턴
326,251,번치코,내던지기
326,253,번치코,니트로차지
326,256,번치코,누르기
326,257,번치코,엄청난힘
326,262,번치코,탁쳐서떨구기
326,269,번치코,히트스탬프
326,273,번치코,페인트
326,277,번치코,플레어드라이브
326,278,번치코,브레이크클로
326,279,번치코,블레이즈킥
326,280,번치코,브레이브버드
326,289,번치코,불꽃펀치
326,299,번치코,메가톤킥
326,311,번치코,로킥
326,347,번치코,도깨비불
326,357,번치코,기충전
326,368,번치코,고속이동
326,373,번치코,버티기
326,412,번치코,칼춤
326,413,번치코,도우미
326,442,번치코,쾌청
326,445,번치코,잠꼬대
326,448,번치코,잠자기
326,451,번치코,저주
326,452,번치코,배턴터치
326,462,번치코,벌크업
326,465,번치코,깃털댄스
326,474,번치코,울부짖기
326,481,번치코,방어
326,483,번치코,대타출동
326,484,번치코,판별
326,564,번치코,블라스트번
326,582,번치코,코칭
326,586,번치코,열사의대지
326,741,번치코,열불내기
326,744,번치코,기선제압
327,6,메가번치코,코골기
327,15,메가번치코,오버히트
327,18,메가번치코,화염방사
327,22,메가번치코,기합구슬
327,35,메가번치코,소란피기
327,39,메가번치코,진공파
327,46,메가번치코,솔라빔
327,48,메가번치코,불대문자
327,60,메가번치코,진흙뿌리기
327,64,메가번치코,열풍
327,69,메가번치코,파괴광선
327,72,메가번치코,파동탄
327,88,메가번치코,회오리불꽃
327,113,메가번치코,돌림노래
327,124,메가번치코,애크러뱃
327,126,메가번치코,구멍파기
327,134,메가번치코,스톤샤워
327,135,메가번치코,인파이트
327,141,메가번치코,카운터
327,148,메가번치코,번개펀치
327,150,메가번치코,객기
327,151,메가번치코,깨트리기
327,152,메가번치코,암석봉인
327,154,메가번치코,힘껏펀치
327,156,메가번치코,기가임팩트
327,157,메가번치코,기사회생
327,165,메가번치코,안다리걸기
327,181,메가번치코,지진
327,186,메가번치코,땅고르기
327,191,메가번치코,섀도클로
327,198,메가번치코,이판사판태클
327,199,메가번치코,스톤에지
327,216,메가번치코,승부굳히기
327,220,메가번치코,깜짝베기
327,226,메가번치코,제비반환
327,230,메가번치코,전광석화
327,231,메가번치코,독찌르기
327,235,메가번치코,비장의무기
327,238,메가번치코,뛰어오르기
327,239,메가번치코,무릎차기
327,249,메가번치코,도둑질
327,250,메가번치코,유턴
327,251,메가번치코,내던지기
327,253,메가번치코,니트로차지
327,256,메가번치코,누르기
327,257,메가번치코,엄청난힘
327,262,메가번치코,탁쳐서떨구기
327,269,메가번치코,히트스탬프
327,273,메가번치코,페인트
327,277,메가번치코,플레어드라이브
327,278,메가번치코,브레이크클로
327,279,메가번치코,블레이즈킥
327,280,메가번치코,브레이브버드
327,289,메가번치코,불꽃펀치
327,299,메가번치코,메가톤킥
327,311,메가번치코,로킥
327,347,메가번치코,도깨비불
327,357,메가번치코,기충전
327,368,메가번치코,고속이동
327,373,메가번치코,버티기
327,412,메가번치코,칼춤
327,413,메가번치코,도우미
327,442,메가번치코,쾌청
327,445,메가번치코,잠꼬대
327,448,메가번치코,잠자기
327,451,메가번치코,저주
327,452,메가번치코,배턴터치
327,462,메가번치코,벌크업
327,465,메가번치코,깃털댄스
327,474,메가번치코,울부짖기
327,481,메가번치코,방어
327,483,메가번치코,대타출동
327,484,메가번치코,판별
327,564,메가번치코,블라스트번
327,582,메가번치코,코칭
327,586,메가번치코,열사의대지
327,741,메가번치코,열불내기
327,744,메가번치코,기선제압
330,6,대짱이,코골기
330,7,대짱이,웨더볼
330,8,대짱이,바다회오리
330,22,대짱이,기합구슬
